time,temperature_2m_max,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_max,sunshine_duration,city,month,is_flowering_colza,is_flowering_tournesol,is_flowering_lavande,is_flowering_pommiers,activity_score_colza,activity_score_tournesol,activity_score_lavande,activity_score_pommiers
2020-08-18,30.8,0.0,18.4,72,45744.07,Avignon,8,0,1,0,0,0,2,0,0
2020-08-19,32.5,0.0,21.6,79,45679.91,Avignon,8,0,1,0,0,0,1,0,0
2020-08-20,31.9,0.0,20.0,83,45615.83,Avignon,8,0,1,0,0,0,2,0,0
2020-08-21,34.0,0.0,20.8,88,45551.86,Avignon,8,0,1,0,0,0,1,0,0
2020-08-22,31.8,0.0,28.5,94,45487.78,Avignon,8,0,1,0,0,0,1,0,0
2020-08-23,29.2,0.0,36.7,53,45423.49,Avignon,8,0,1,0,0,0,1,0,0
2020-08-24,29.2,0.0,36.0,48,45359.03,Avignon,8,0,1,0,0,0,1,0,0
2020-08-25,32.8,0.0,23.9,57,45290.57,Avignon,8,0,1,0,0,0,1,0,0
2020-08-26,34.5,0.0,22.4,90,45126.0,Avignon,8,0,1,0,0,0,1,0,0
2020-08-27,34.0,0.0,27.0,66,44802.35,Avignon,8,0,1,0,0,0,1,0,0
2020-08-28,29.8,3.2,23.5,90,34052.75,Avignon,8,0,1,0,0,0,1,0,0
2020-08-29,21.7,8.2,24.1,89,4329.96,Avignon,8,0,1,0,0,0,1,0,0
2020-08-30,23.4,5.0,27.4,84,39087.12,Avignon,8,0,1,0,0,0,1,0,0
2020-08-31,24.5,0.0,29.1,66,43919.97,Avignon,8,0,1,0,0,0,1,0,0
2020-09-01,25.2,0.0,30.3,65,41892.7,Avignon,9,0,0,0,0,0,0,0,0
2020-09-02,26.7,0.0,28.9,57,43550.11,Avignon,9,0,0,0,0,0,0,0,0
2020-09-03,28.1,0.0,24.6,59,43310.75,Avignon,9,0,0,0,0,0,0,0,0
2020-09-04,29.9,0.0,18.5,85,43076.06,Avignon,9,0,0,0,0,0,0,0,0
2020-09-05,29.7,0.0,13.8,100,40215.76,Avignon,9,0,0,0,0,0,0,0,0
2020-09-06,27.2,0.0,33.1,81,42519.68,Avignon,9,0,0,0,0,0,0,0,0
2020-09-07,25.5,0.1,38.8,55,42038.5,Avignon,9,0,0,0,0,0,0,0,0
2020-09-08,29.8,0.0,27.9,52,41670.32,Avignon,9,0,0,0,0,0,0,0,0
2020-09-09,25.3,7.2,15.1,94,29445.45,Avignon,9,0,0,0,0,0,0,0,0
2020-09-10,24.8,0.8,12.9,94,12881.46,Avignon,9,0,0,0,0,0,0,0,0
2020-09-11,30.2,0.1,24.1,95,33073.64,Avignon,9,0,0,0,0,0,0,0,0
2020-09-12,32.2,0.0,21.0,69,40933.3,Avignon,9,0,0,0,0,0,0,0,0
2020-09-13,32.8,0.0,24.2,63,40763.82,Avignon,9,0,0,0,0,0,0,0,0
2020-09-14,32.9,0.0,17.1,86,40555.27,Avignon,9,0,0,0,0,0,0,0,0
2020-09-15,31.9,0.0,18.4,77,40286.12,Avignon,9,0,0,0,0,0,0,0,0
2020-09-16,32.3,0.0,11.4,86,39866.09,Avignon,9,0,0,0,0,0,0,0,0
2020-09-17,32.7,0.0,19.1,99,39959.3,Avignon,9,0,0,0,0,0,0,0,0
2020-09-18,31.1,0.0,24.2,95,35985.12,Avignon,9,0,0,0,0,0,0,0,0
2020-09-19,29.7,3.8,28.1,93,35892.84,Avignon,9,0,0,0,0,0,0,0,0
2020-09-20,25.6,20.9,12.6,98,28192.18,Avignon,9,0,0,0,0,0,0,0,0
2020-09-21,26.0,1.9,8.8,98,39600.0,Avignon,9,0,0,0,0,0,0,0,0
2020-09-22,20.9,15.1,10.9,97,9741.67,Avignon,9,0,0,0,0,0,0,0,0
2020-09-23,24.5,1.4,11.1,98,39600.0,Avignon,9,0,0,0,0,0,0,0,0
2020-09-24,23.5,5.6,12.9,97,27931.46,Avignon,9,0,0,0,0,0,0,0,0
2020-09-25,18.1,1.3,28.6,95,32400.0,Avignon,9,0,0,0,0,0,0,0,0
2020-09-26,17.8,0.0,28.6,61,38860.11,Avignon,9,0,0,0,0,0,0,0,0
2020-09-27,15.5,0.7,31.3,88,20157.82,Avignon,9,0,0,0,0,0,0,0,0
2020-09-28,18.3,2.6,24.3,87,24143.26,Avignon,9,0,0,0,0,0,0,0,0
2020-09-29,21.5,0.0,27.5,75,39145.6,Avignon,9,0,0,0,0,0,0,0,0
2020-09-30,22.3,0.0,20.4,92,38965.29,Avignon,9,0,0,0,0,0,0,0,0
2020-10-01,20.4,0.5,11.4,98,22528.04,Avignon,10,0,0,0,0,0,0,0,0
2020-10-02,19.6,28.2,36.0,95,0.0,Avignon,10,0,0,0,0,0,0,0,0
2020-10-03,16.6,6.6,24.6,94,27574.48,Avignon,10,0,0,0,0,0,0,0,0
2020-10-04,19.4,0.7,19.0,90,27391.62,Avignon,10,0,0,0,0,0,0,0,0
2020-10-05,18.8,0.1,13.9,97,35531.29,Avignon,10,0,0,0,0,0,0,0,0
2020-10-06,17.8,7.3,16.2,98,2814.97,Avignon,10,0,0,0,0,0,0,0,0
2020-10-07,19.5,0.3,27.2,99,34936.81,Avignon,10,0,0,0,0,0,0,0,0
2020-10-08,22.0,0.0,26.1,83,37495.03,Avignon,10,0,0,0,0,0,0,0,0
2020-10-09,21.5,0.0,8.4,99,23524.48,Avignon,10,0,0,0,0,0,0,0,0
2020-10-10,18.9,0.0,32.8,97,37123.88,Avignon,10,0,0,0,0,0,0,0,0
2020-10-11,16.2,0.0,41.7,67,36938.45,Avignon,10,0,0,0,0,0,0,0,0
2020-10-12,15.1,0.0,48.3,72,36753.31,Avignon,10,0,0,0,0,0,0,0,0
2020-10-13,15.7,0.0,28.7,74,32814.97,Avignon,10,0,0,0,0,0,0,0,0
2020-10-14,16.0,0.0,21.9,84,33914.04,Avignon,10,0,0,0,0,0,0,0,0
2020-10-15,13.3,0.4,42.0,74,26773.84,Avignon,10,0,0,0,0,0,0,0,0
2020-10-16,15.7,0.0,37.8,74,33403.66,Avignon,10,0,0,0,0,0,0,0,0
2020-10-17,16.6,0.0,28.4,82,35660.2,Avignon,10,0,0,0,0,0,0,0,0
2020-10-18,16.8,0.0,30.4,78,35430.35,Avignon,10,0,0,0,0,0,0,0,0
2020-10-19,18.6,0.0,20.3,95,30246.69,Avignon,10,0,0,0,0,0,0,0,0
2020-10-20,19.1,0.0,25.3,82,17416.89,Avignon,10,0,0,0,0,0,0,0,0
2020-10-21,22.5,0.0,35.4,74,32400.0,Avignon,10,0,0,0,0,0,0,0,0
2020-10-22,18.8,4.3,27.3,87,0.0,Avignon,10,0,0,0,0,0,0,0,0
2020-10-23,19.5,22.6,22.4,100,11739.02,Avignon,10,0,0,0,0,0,0,0,0
2020-10-24,19.9,1.2,19.5,100,33525.05,Avignon,10,0,0,0,0,0,0,0,0
2020-10-25,19.8,0.0,30.3,97,23548.7,Avignon,10,0,0,0,0,0,0,0,0
2020-10-26,16.4,6.7,26.9,93,25240.21,Avignon,10,0,0,0,0,0,0,0,0
2020-10-27,16.3,0.0,15.2,78,33071.26,Avignon,10,0,0,0,0,0,0,0,0
2020-10-28,17.3,0.0,6.1,94,25482.99,Avignon,10,0,0,0,0,0,0,0,0
2020-10-29,19.6,0.0,22.0,95,32400.0,Avignon,10,0,0,0,0,0,0,0,0
2020-10-30,20.1,0.0,27.8,77,32668.75,Avignon,10,0,0,0,0,0,0,0,0
2020-10-31,19.1,0.0,13.7,100,32400.0,Avignon,10,0,0,0,0,0,0,0,0
2020-11-01,16.3,0.0,7.4,100,14400.0,Avignon,11,0,0,0,0,0,0,0,0
2020-11-02,16.9,0.0,7.9,100,18620.61,Avignon,11,0,0,0,0,0,0,0,0
2020-11-03,16.5,0.7,33.3,96,10947.5,Avignon,11,0,0,0,0,0,0,0,0
2020-11-04,13.8,1.2,35.9,73,23974.25,Avignon,11,0,0,0,0,0,0,0,0
2020-11-05,17.0,0.0,26.9,80,32098.49,Avignon,11,0,0,0,0,0,0,0,0
2020-11-06,20.0,0.0,12.3,95,32014.43,Avignon,11,0,0,0,0,0,0,0,0
2020-11-07,20.3,4.6,23.2,100,26093.99,Avignon,11,0,0,0,0,0,0,0,0
2020-11-08,18.9,15.7,23.9,90,22016.76,Avignon,11,0,0,0,0,0,0,0,0
2020-11-09,19.5,2.6,10.7,96,31787.38,Avignon,11,0,0,0,0,0,0,0,0
2020-11-10,18.1,0.2,24.1,99,31677.6,Avignon,11,0,0,0,0,0,0,0,0
2020-11-11,17.5,0.0,26.0,98,31521.97,Avignon,11,0,0,0,0,0,0,0,0
2020-11-12,18.8,0.8,9.2,99,25569.07,Avignon,11,0,0,0,0,0,0,0,0
2020-11-13,18.3,1.7,11.9,96,18124.84,Avignon,11,0,0,0,0,0,0,0,0
2020-11-14,18.9,0.1,14.5,97,30826.47,Avignon,11,0,0,0,0,0,0,0,0
2020-11-15,16.4,1.5,17.1,91,6734.29,Avignon,11,0,0,0,0,0,0,0,0
2020-11-16,16.0,12.9,33.1,95,30764.29,Avignon,11,0,0,0,0,0,0,0,0
2020-11-17,16.3,0.0,36.0,82,30618.22,Avignon,11,0,0,0,0,0,0,0,0
2020-11-18,16.9,0.0,8.0,97,30474.45,Avignon,11,0,0,0,0,0,0,0,0
2020-11-19,18.2,0.0,37.6,99,30333.2,Avignon,11,0,0,0,0,0,0,0,0
2020-11-20,11.9,0.0,47.7,67,30194.7,Avignon,11,0,0,0,0,0,0,0,0
2020-11-21,10.9,0.0,42.5,73,30059.15,Avignon,11,0,0,0,0,0,0,0,0
2020-11-22,12.6,0.0,13.6,91,29926.82,Avignon,11,0,0,0,0,0,0,0,0
2020-11-23,12.6,0.0,22.2,98,29797.9,Avignon,11,0,0,0,0,0,0,0,0
2020-11-24,14.2,0.0,16.6,93,25619.21,Avignon,11,0,0,0,0,0,0,0,0
2020-11-25,15.4,0.0,18.1,86,29506.6,Avignon,11,0,0,0,0,0,0,0,0
2020-11-26,17.0,0.1,16.8,74,28661.23,Avignon,11,0,0,0,0,0,0,0,0
2020-11-27,15.1,0.0,8.7,95,25248.7,Avignon,11,0,0,0,0,0,0,0,0
2020-11-28,13.7,0.1,21.5,91,18135.98,Avignon,11,0,0,0,0,0,0,0,0
2020-11-29,11.2,0.0,31.4,77,29110.0,Avignon,11,0,0,0,0,0,0,0,0
2020-11-30,8.3,0.0,33.3,85,29010.28,Avignon,11,0,0,0,0,0,0,0,0
2020-12-01,9.9,0.0,32.4,75,12651.28,Avignon,12,0,0,0,0,0,0,0,0
2020-12-02,8.2,0.0,40.7,82,28821.1,Avignon,12,0,0,0,0,0,0,0,0
2020-12-03,10.4,0.1,29.6,81,27258.32,Avignon,12,0,0,0,0,0,0,0,0
2020-12-04,9.5,6.6,33.9,94,1992.16,Avignon,12,0,0,0,0,0,0,0,0
2020-12-05,8.1,0.0,8.7,97,12598.74,Avignon,12,0,0,0,0,0,0,0,0
2020-12-06,6.2,0.5,9.2,100,20789.45,Avignon,12,0,0,0,0,0,0,0,0
2020-12-07,7.7,1.7,9.7,99,19696.59,Avignon,12,0,0,0,0,0,0,0,0
2020-12-08,8.6,2.2,27.3,90,5719.14,Avignon,12,0,0,0,0,0,0,0,0
2020-12-09,8.0,0.0,35.9,77,28281.14,Avignon,12,0,0,0,0,0,0,0,0
2020-12-10,5.5,5.2,24.6,96,0.0,Avignon,12,0,0,0,0,0,0,0,0
2020-12-11,7.9,16.6,20.1,100,0.0,Avignon,12,0,0,0,0,0,0,0,0
2020-12-12,12.0,0.9,13.8,100,26497.23,Avignon,12,0,0,0,0,0,0,0,0
2020-12-13,10.7,0.0,29.0,83,27274.87,Avignon,12,0,0,0,0,0,0,0,0
2020-12-14,13.4,0.4,17.6,100,13207.74,Avignon,12,0,0,0,0,0,0,0,0
2020-12-15,13.9,4.8,21.0,85,10863.46,Avignon,12,0,0,0,0,0,0,0,0
2020-12-16,15.5,1.6,21.8,93,27091.35,Avignon,12,0,0,0,0,0,0,0,0
2020-12-17,14.7,7.6,15.2,98,5804.51,Avignon,12,0,0,0,0,0,0,0,0
2020-12-18,15.2,20.8,15.8,97,16002.84,Avignon,12,0,0,0,0,0,0,0,0
2020-12-19,14.1,2.4,18.8,90,15498.7,Avignon,12,0,0,0,0,0,0,0,0
2020-12-20,12.4,18.0,18.4,95,0.0,Avignon,12,0,0,0,0,0,0,0,0
2020-12-21,12.5,0.0,8.6,99,7159.88,Avignon,12,0,0,0,0,0,0,0,0
2020-12-22,13.7,0.0,10.4,100,25968.0,Avignon,12,0,0,0,0,0,0,0,0
2020-12-23,13.7,3.3,18.9,100,0.0,Avignon,12,0,0,0,0,0,0,0,0
2020-12-24,12.9,1.0,17.4,98,10092.39,Avignon,12,0,0,0,0,0,0,0,0
2020-12-25,8.3,0.7,48.1,83,27569.68,Avignon,12,0,0,0,0,0,0,0,0
2020-12-26,5.7,0.0,49.7,68,27138.47,Avignon,12,0,0,0,0,0,0,0,0
2020-12-27,7.4,0.0,32.2,91,16661.09,Avignon,12,0,0,0,0,0,0,0,0
2020-12-28,10.4,0.3,21.5,90,27381.85,Avignon,12,0,0,0,0,0,0,0,0
2020-12-29,10.4,0.7,17.7,93,24318.59,Avignon,12,0,0,0,0,0,0,0,0
2020-12-30,7.3,0.5,18.5,95,27485.08,Avignon,12,0,0,0,0,0,0,0,0
2021-01-01,6.8,3.4,30.7,94,19104.53,Avignon,1,0,0,0,0,0,0,0,0
2021-01-02,3.9,2.1,40.4,88,20.38,Avignon,1,0,0,0,0,0,0,0,0
2021-01-03,4.1,0.2,37.5,74,297.65,Avignon,1,0,0,0,0,0,0,0,0
2021-01-04,3.6,2.6,24.4,95,13568.32,Avignon,1,0,0,0,0,0,0,0,0
2021-01-05,5.2,0.0,24.6,96,28019.49,Avignon,1,0,0,0,0,0,0,0,0
2021-01-06,5.6,0.0,24.7,71,28214.45,Avignon,1,0,0,0,0,0,0,0,0
2021-01-07,5.6,0.0,26.0,76,25383.45,Avignon,1,0,0,0,0,0,0,0,0
2021-01-08,6.0,0.0,32.6,83,26790.56,Avignon,1,0,0,0,0,0,0,0,0
2021-01-09,4.5,0.0,32.6,78,18047.54,Avignon,1,0,0,0,0,0,0,0,0
2021-01-10,3.0,0.4,33.4,73,6000.27,Avignon,1,0,0,0,0,0,0,0,0
2021-01-11,3.4,0.0,35.6,72,28806.94,Avignon,1,0,0,0,0,0,0,0,0
2021-01-12,8.5,0.0,37.8,80,26179.05,Avignon,1,0,0,0,0,0,0,0,0
2021-01-13,13.6,0.0,22.6,88,26085.8,Avignon,1,0,0,0,0,0,0,0,0
2021-01-14,13.5,0.0,29.0,83,28922.51,Avignon,1,0,0,0,0,0,0,0,0
2021-01-15,9.5,0.1,38.1,86,23274.65,Avignon,1,0,0,0,0,0,0,0,0
2021-01-16,5.1,0.0,41.1,72,29360.52,Avignon,1,0,0,0,0,0,0,0,0
2021-01-17,10.1,0.0,32.3,84,23084.94,Avignon,1,0,0,0,0,0,0,0,0
2021-01-18,8.6,0.0,35.4,78,29737.3,Avignon,1,0,0,0,0,0,0,0,0
2021-01-19,9.9,0.1,21.8,92,29861.8,Avignon,1,0,0,0,0,0,0,0,0
2021-01-20,12.7,3.2,34.2,92,20276.73,Avignon,1,0,0,0,0,0,0,0,0
2021-01-21,13.8,7.9,28.9,91,6222.77,Avignon,1,0,0,0,0,0,0,0,0
2021-01-22,14.6,5.6,35.3,93,10717.22,Avignon,1,0,0,0,0,0,0,0,0
2021-01-23,9.9,0.6,17.1,91,3885.45,Avignon,1,0,0,0,0,0,0,0,0
2021-01-24,8.8,4.3,31.6,96,29664.62,Avignon,1,0,0,0,0,0,0,0,0
2021-01-25,9.3,0.3,25.9,92,24373.53,Avignon,1,0,0,0,0,0,0,0,0
2021-01-26,7.7,0.0,34.3,69,29072.15,Avignon,1,0,0,0,0,0,0,0,0
2021-01-27,11.8,0.3,21.6,67,29233.09,Avignon,1,0,0,0,0,0,0,0,0
2021-01-28,16.7,0.1,16.1,92,24704.39,Avignon,1,0,0,0,0,0,0,0,0
2021-01-29,17.1,1.3,17.4,96,27171.25,Avignon,1,0,0,0,0,0,0,0,0
2021-01-30,10.4,7.4,13.5,95,5412.72,Avignon,1,0,0,0,0,0,0,0,0
2021-01-31,14.6,0.0,13.1,95,30590.31,Avignon,1,0,0,0,0,0,0,0,0
2021-02-01,12.6,3.3,20.9,94,9151.59,Avignon,2,0,0,0,0,0,0,0,0
2021-02-02,15.2,0.0,14.5,95,22114.58,Avignon,2,0,0,0,0,0,0,0,0
2021-02-03,16.9,0.1,23.1,97,23345.4,Avignon,2,0,0,0,0,0,0,0,0
2021-02-04,14.9,0.0,12.9,100,9796.49,Avignon,2,0,0,0,0,0,0,0,0
2021-02-05,15.4,0.0,18.3,98,25639.46,Avignon,2,0,0,0,0,0,0,0,0
2021-02-06,18.0,0.1,33.4,98,28751.29,Avignon,2,0,0,0,0,0,0,0,0
2021-02-07,12.2,6.2,20.6,97,16167.75,Avignon,2,0,0,0,0,0,0,0,0
2021-02-08,10.4,3.7,11.1,94,11641.53,Avignon,2,0,0,0,0,0,0,0,0
2021-02-09,12.9,0.8,17.5,98,23155.94,Avignon,2,0,0,0,0,0,0,0,0
2021-02-10,14.3,6.5,26.6,97,33436.37,Avignon,2,0,0,0,0,0,0,0,0
2021-02-11,9.4,0.0,32.0,72,33613.84,Avignon,2,0,0,0,0,0,0,0,0
2021-02-12,7.8,6.4,25.1,95,3925.13,Avignon,2,0,0,0,0,0,0,0,0
2021-02-13,7.2,1.7,33.9,92,32179.16,Avignon,2,0,0,0,0,0,0,0,0
2021-02-14,7.0,0.0,15.6,79,17414.48,Avignon,2,0,0,0,0,0,0,0,0
2021-02-15,10.1,0.0,17.3,67,22599.3,Avignon,2,0,0,0,0,0,0,0,0
2021-02-16,12.4,0.3,14.3,97,846.89,Avignon,2,0,0,0,0,0,0,0,0
2021-02-17,16.0,0.0,14.2,100,30370.8,Avignon,2,0,0,0,0,0,0,0,0
2021-02-18,12.8,1.2,22.5,100,348.16,Avignon,2,0,0,0,0,0,0,0,0
2021-02-19,15.4,0.7,21.1,97,13313.9,Avignon,2,0,0,0,0,0,0,0,0
2021-02-20,16.2,0.0,26.0,90,34130.41,Avignon,2,0,0,0,0,0,0,0,0
2021-02-21,17.7,0.0,25.5,91,35389.59,Avignon,2,0,0,0,0,0,0,0,0
2021-02-22,15.3,7.4,36.0,84,0.0,Avignon,2,0,0,0,0,0,0,0,0
2021-02-23,17.9,2.3,15.8,92,28076.13,Avignon,2,0,0,0,0,0,0,0,0
2021-02-24,16.7,0.0,9.7,100,31159.79,Avignon,2,0,0,0,0,0,0,0,0
2021-02-25,13.7,0.0,8.7,100,26010.57,Avignon,2,0,0,0,0,0,0,0,0
2021-02-26,18.2,0.0,31.0,100,32209.22,Avignon,2,0,0,0,0,0,0,0,0
2021-02-27,12.9,0.3,41.4,80,35559.92,Avignon,2,0,0,0,0,0,0,0,0
2021-02-28,16.1,2.7,27.5,90,35974.44,Avignon,2,0,0,0,0,0,0,0,0
2021-03-01,16.7,0.0,10.7,97,36327.22,Avignon,3,1,0,0,0,2,0,0,0
2021-03-02,15.6,0.0,9.7,96,35988.99,Avignon,3,1,0,0,0,2,0,0,0
2021-03-03,15.1,0.1,8.7,95,31517.26,Avignon,3,1,0,0,0,1,0,0,0
2021-03-04,13.7,0.0,8.8,100,17006.05,Avignon,3,1,0,0,0,1,0,0,0
2021-03-05,16.5,0.0,33.0,100,35159.71,Avignon,3,1,0,0,0,1,0,0,0
2021-03-06,13.6,1.2,32.7,98,36911.48,Avignon,3,1,0,0,0,0,0,0,0
2021-03-07,14.8,0.6,11.3,98,27133.39,Avignon,3,1,0,0,0,1,0,0,0
2021-03-08,15.1,1.6,27.1,97,37079.24,Avignon,3,1,0,0,0,1,0,0,0
2021-03-09,13.6,0.0,33.6,58,37859.32,Avignon,3,1,0,0,0,1,0,0,0
2021-03-10,14.9,0.0,31.4,82,37971.51,Avignon,3,1,0,0,0,1,0,0,0
2021-03-11,17.3,0.0,15.5,95,22782.35,Avignon,3,1,0,0,0,2,0,0,0
2021-03-12,16.8,0.2,22.3,88,36337.25,Avignon,3,1,0,0,0,1,0,0,0
2021-03-13,16.8,0.0,20.4,86,38125.27,Avignon,3,1,0,0,0,2,0,0,0
2021-03-14,13.7,0.3,23.1,78,37872.19,Avignon,3,1,0,0,0,1,0,0,0
2021-03-15,14.8,0.3,23.3,79,25583.47,Avignon,3,1,0,0,0,1,0,0,0
2021-03-16,13.0,0.0,44.1,75,39117.47,Avignon,3,1,0,0,0,1,0,0,0
2021-03-17,13.1,0.7,46.1,79,36782.39,Avignon,3,1,0,0,0,0,0,0,0
2021-03-18,10.5,0.0,41.5,77,39793.34,Avignon,3,1,0,0,0,1,0,0,0
2021-03-19,9.8,2.1,28.1,65,14609.16,Avignon,3,1,0,0,0,0,0,0,0
2021-03-20,10.6,0.0,38.5,70,40407.21,Avignon,3,1,0,0,0,1,0,0,0
2021-03-21,12.6,0.0,49.0,65,39144.75,Avignon,3,1,0,0,0,1,0,0,0
2021-03-22,12.9,0.0,45.4,70,40450.16,Avignon,3,1,0,0,0,1,0,0,0
2021-03-23,16.4,0.0,38.6,65,40987.08,Avignon,3,1,0,0,0,1,0,0,0
2021-03-24,19.7,0.0,17.3,79,41170.13,Avignon,3,1,0,0,0,2,0,0,0
2021-03-25,20.8,0.0,11.5,93,41352.26,Avignon,3,1,0,0,0,2,0,0,0
2021-03-26,17.1,0.2,18.8,96,6685.25,Avignon,3,1,0,0,0,1,0,0,0
2021-03-27,16.3,0.9,29.8,99,41645.8,Avignon,3,1,0,0,0,1,0,0,0
2021-03-28,19.7,0.0,26.2,80,41717.83,Avignon,3,1,0,0,0,1,0,0,0
2021-03-29,21.7,0.0,13.8,100,41789.6,Avignon,3,1,0,0,0,2,0,0,0
2021-03-30,23.8,0.0,15.9,97,41861.26,Avignon,3,1,0,0,0,2,0,0,0
2021-03-31,23.6,0.0,16.6,82,41932.79,Avignon,3,1,0,0,0,2,0,0,0
2021-04-01,22.6,0.0,12.7,95,42044.2,Avignon,4,1,0,0,1,2,0,0,2
2021-04-02,25.2,0.0,30.3,90,42174.72,Avignon,4,1,0,0,1,1,0,0,1
2021-04-03,17.3,0.0,50.9,54,42317.43,Avignon,4,1,0,0,1,1,0,0,1
2021-04-04,18.2,0.1,34.8,49,42234.73,Avignon,4,1,0,0,1,1,0,0,1
2021-04-05,21.5,0.0,22.0,59,41592.2,Avignon,4,1,0,0,1,2,0,0,2
2021-04-06,14.6,0.0,42.6,69,42359.26,Avignon,4,1,0,0,1,1,0,0,1
2021-04-07,10.8,0.0,36.9,63,42990.61,Avignon,4,1,0,0,1,1,0,0,1
2021-04-08,17.0,0.0,23.0,67,43387.73,Avignon,4,1,0,0,1,2,0,0,2
2021-04-09,15.0,0.0,25.5,78,20252.52,Avignon,4,1,0,0,1,1,0,0,1
2021-04-10,15.8,3.0,18.9,93,0.0,Avignon,4,1,0,0,1,1,0,0,1
2021-04-11,15.3,10.3,25.8,97,1438.74,Avignon,4,1,0,0,1,1,0,0,1
2021-04-12,12.9,7.3,48.8,90,44377.82,Avignon,4,1,0,0,1,0,0,0,0
2021-04-13,15.1,0.0,46.3,45,44696.84,Avignon,4,1,0,0,1,1,0,0,1
2021-04-14,16.4,0.0,29.8,66,44850.36,Avignon,4,1,0,0,1,1,0,0,1
2021-04-15,14.8,0.0,31.3,58,45033.12,Avignon,4,1,0,0,1,1,0,0,1
2021-04-16,14.0,0.0,27.5,65,45198.91,Avignon,4,1,0,0,1,1,0,0,1
2021-04-17,14.5,0.6,31.6,75,26382.22,Avignon,4,1,0,0,1,0,0,0,0
2021-04-18,17.0,0.0,36.0,59,45525.29,Avignon,4,1,0,0,1,1,0,0,1
2021-04-19,18.6,0.0,27.8,64,45624.47,Avignon,4,1,0,0,1,1,0,0,1
2021-04-20,19.9,0.3,17.8,73,31475.85,Avignon,4,1,0,0,1,1,0,0,1
2021-04-21,17.7,0.0,17.5,92,37752.95,Avignon,4,1,0,0,1,2,0,0,2
2021-04-22,20.6,0.0,22.6,98,45901.06,Avignon,4,1,0,0,1,2,0,0,2
2021-04-23,23.8,0.0,22.5,92,45992.03,Avignon,4,1,0,0,1,2,0,0,2
2021-04-24,24.1,0.0,18.4,84,45213.83,Avignon,4,1,0,0,1,2,0,0,2
2021-04-25,23.7,0.0,17.6,91,37400.14,Avignon,4,1,0,0,1,2,0,0,2
2021-04-26,21.4,0.6,15.9,91,35069.71,Avignon,4,1,0,0,1,1,0,0,1
2021-04-27,19.7,2.4,18.4,93,29846.72,Avignon,4,1,0,0,1,1,0,0,1
2021-04-28,15.9,8.3,17.4,95,2262.47,Avignon,4,1,0,0,1,1,0,0,1
2021-04-29,18.2,18.5,10.8,97,24239.92,Avignon,4,1,0,0,1,1,0,0,1
2021-04-30,16.3,30.5,18.7,97,14049.92,Avignon,4,1,0,0,1,1,0,0,1
2021-05-01,11.6,34.3,26.8,93,0.0,Avignon,5,1,0,0,1,0,0,0,0
2021-05-02,16.8,0.0,26.5,87,46866.67,Avignon,5,1,0,0,1,1,0,0,1
2021-05-03,18.9,0.0,27.0,74,46983.51,Avignon,5,1,0,0,1,1,0,0,1
2021-05-04,19.9,0.1,18.6,90,46366.01,Avignon,5,1,0,0,1,1,0,0,1
2021-05-05,20.3,1.4,24.9,95,41396.24,Avignon,5,1,0,0,1,1,0,0,1
2021-05-06,21.7,0.0,17.2,90,41008.59,Avignon,5,1,0,0,1,2,0,0,2
2021-05-07,22.5,0.0,26.7,95,39880.71,Avignon,5,1,0,0,1,1,0,0,1
2021-05-08,24.7,0.0,21.0,66,47081.03,Avignon,5,1,0,0,1,2,0,0,2
2021-05-09,26.3,0.0,31.9,72,43200.0,Avignon,5,1,0,0,1,1,0,0,1
2021-05-10,19.1,8.5,34.9,86,0.0,Avignon,5,1,0,0,1,0,0,0,0
2021-05-11,18.5,24.3,21.5,99,33349.58,Avignon,5,1,0,0,1,1,0,0,1
2021-05-12,20.4,0.0,16.7,82,47311.73,Avignon,5,1,0,0,1,2,0,0,2
2021-05-13,19.0,0.1,25.3,73,47192.71,Avignon,5,1,0,0,1,1,0,0,1
2021-05-14,19.1,0.6,21.1,91,45452.11,Avignon,5,1,0,0,1,1,0,0,1
2021-05-15,15.8,0.8,14.6,88,1281.95,Avignon,5,1,0,0,1,1,0,0,1
2021-05-16,17.8,11.0,22.3,98,0.0,Avignon,5,1,0,0,1,1,0,0,1
2021-05-17,20.5,0.0,23.2,78,45458.27,Avignon,5,1,0,0,1,2,0,0,2
2021-05-18,19.8,0.2,18.9,80,32555.43,Avignon,5,1,0,0,1,1,0,0,1
2021-05-19,20.6,0.0,28.3,77,48106.2,Avignon,5,1,0,0,1,1,0,0,1
2021-05-20,21.2,0.0,33.6,72,47408.72,Avignon,5,1,0,0,1,1,0,0,1
2021-05-21,21.2,3.8,28.6,93,30060.77,Avignon,5,1,0,0,1,1,0,0,1
2021-05-22,20.6,3.1,19.9,94,38242.37,Avignon,5,1,0,0,1,1,0,0,1
2021-05-23,21.4,0.0,23.9,65,40044.62,Avignon,5,1,0,0,1,2,0,0,2
2021-05-24,20.7,0.4,22.0,83,21562.68,Avignon,5,1,0,0,1,1,0,0,1
2021-05-25,20.9,0.0,18.8,63,47310.02,Avignon,5,1,0,0,1,2,0,0,2
2021-05-26,24.6,0.0,15.4,74,45729.14,Avignon,5,1,0,0,1,2,0,0,2
2021-05-27,25.1,0.0,27.1,91,49247.59,Avignon,5,1,0,0,1,1,0,0,1
2021-05-28,26.8,0.0,26.5,72,49383.79,Avignon,5,1,0,0,1,1,0,0,1
